"Timestamp","Brewery Name","Beer #1 (name, style, abv)","Beer #2 (name, style, abv)","Beer #3 (name, style, abv)","Beer #4 (name, style, abv)","Beer #5 (name, style, abv)","Beer #6 (name, style, abv)","How many people will be representing your brewery?","In order to keep the floor of the event as dry as possible, we are asking all kegs be placed in keg tubs. Are you able to provide your own keg tubs for the event? If you are not we will be able to provide you with keg tubs but would greatly appreciate anyone that is able to bring their own. ","Please dump any excess liquids in a designated dumping area or outdoors.","No flyers, stickers or anything that will create excess waste will be permitted at the event. ","Finally, please understand that this years Winter Warmer in using the space of another event (Lumaze) and we are asking everyone to please respect the property, instillations and work they have done to the site. "
"2019/11/19 11:09:54 AM EST","Roundabout Brewery","Humboldt Range, Double IPA, 9.4","Kolsch, Kolsch, 4.7","","","","","4","Yes","Got it!","Got it!","Got it! Let's party."
